Date,Close/Last,Volume,Open,High,Low
2024-03-13,169.48,106524500.0,173.05,176.05,169.15
2024-03-12,177.54,87391680.0,177.77,179.43,172.4101
2024-03-11,177.77,85391530.0,175.445,182.87,174.8
2024-03-08,175.34,85544640.0,181.5,182.73,174.7
2024-03-07,178.65,102129000.0,174.35,180.04,173.7
2024-03-06,176.54,107920900.0,179.99,181.576,173.7
2024-03-05,180.74,119660800.0,183.05,184.59,177.57
2024-03-04,188.14,134334900.0,198.73,199.75,186.72
2024-03-01,202.64,82243120.0,200.52,204.52,198.5
2024-02-29,201.88,85906970.0,204.18,205.28,198.4463
2024-02-28,202.04,99806170.0,200.42,205.3,198.44
2024-02-27,199.73,108645400.0,204.04,205.6,198.26
2024-02-26,199.4,111747100.0,192.29,201.78,192.0
2024-02-23,191.97,78841920.0,195.31,197.57,191.5
2024-02-22,197.41,92739460.0,194.0,198.32,191.36
2024-02-21,194.77,103844000.0,193.36,199.44,191.95
2024-02-20,193.76,104545800.0,196.13,198.6,189.13
2024-02-16,199.95,111346700.0,202.06,203.17,197.4
2024-02-15,200.45,120831800.0,189.16,200.88,188.8595
2024-02-14,188.71,81202990.0,185.3,188.89,183.35
2024-02-13,184.02,86759480.0,183.99,187.26,182.1087
2024-02-12,188.13,95498600.0,192.11,194.73,187.28
2024-02-09,193.57,84476350.0,190.18,194.12,189.48
2024-02-08,189.56,83034040.0,189.0,191.6171,185.58
2024-02-07,187.58,111535200.0,188.18,189.79,182.68
2024-02-06,185.1,122676000.0,177.21,186.49,177.11
2024-02-05,181.06,134294400.0,184.26,184.68,175.01
2024-02-02,187.91,110612700.0,185.04,188.69,182.0
2024-02-01,188.86,91843280.0,188.5,189.88,184.28
2024-01-31,187.29,103221400.0,186.995,193.97,185.8459
2024-01-30,191.59,109982300.0,195.33,196.3593,190.61
2024-01-29,190.93,125013100.0,185.63,191.48,183.67
2024-01-26,183.25,107343200.0,185.5,186.78,182.1
2024-01-25,182.63,198076800.0,189.7,193.0,180.06
2024-01-24,207.83,123369900.0,211.88,212.73,206.77
2024-01-23,209.14,106605900.0,211.3,215.65,207.7516
2024-01-22,208.8,117952500.0,212.26,217.8,206.27
2024-01-19,212.19,102260300.0,209.99,213.19,207.56
2024-01-18,211.88,108595400.0,216.88,217.45,208.74
2024-01-17,215.55,103164400.0,214.86,215.67,212.01
2024-01-16,219.91,115355000.0,215.1,223.49,212.18
2024-01-12,218.89,123043800.0,220.08,225.34,217.1501
2024-01-11,227.22,105873600.0,230.57,230.93,225.37
2024-01-10,233.94,91628500.0,235.1,235.5,231.29
2024-01-09,234.96,96705660.0,238.11,238.9646,232.04
2024-01-08,240.45,85166580.0,236.14,241.25,235.3
2024-01-05,237.49,92488940.0,236.86,240.1196,234.9001
2024-01-04,237.93,102629300.0,239.25,242.7,237.73
2024-01-03,238.45,121082600.0,244.98,245.68,236.32
2024-01-02,248.42,104654200.0,250.08,251.25,244.41
2023-12-29,248.48,100891600.0,255.1,255.19,247.43
2023-12-28,253.18,113619900.0,263.66,265.13,252.71
2023-12-27,261.44,106494400.0,258.35,263.34,257.52
2023-12-26,256.61,86892380.0,254.49,257.97,252.91
2023-12-22,252.54,93370090.0,256.76,258.22,251.37
2023-12-21,254.5,109594200.0,251.9,254.7999,248.55
2023-12-20,247.14,125097000.0,256.41,259.84,247.0
2023-12-19,257.22,106737400.0,253.48,258.3399,253.01
2023-12-18,252.08,116416500.0,253.78,258.74,251.36
2023-12-15,253.5,135932800.0,251.21,254.13,248.3
2023-12-14,251.05,160829200.0,241.22,253.88,240.79
2023-12-13,239.29,146286300.0,234.19,240.3,228.2
2023-12-12,237.01,95328310.0,238.55,238.99,233.87
2023-12-11,239.74,97913890.0,242.74,243.441,237.45
2023-12-08,243.84,103126800.0,240.27,245.27,239.2701
2023-12-07,242.64,107142300.0,241.55,244.08,236.98
2023-12-06,239.37,126436200.0,242.92,246.57,239.1709
2023-12-05,238.72,137971100.0,233.87,246.66,233.7
2023-12-04,235.58,104099800.0,235.75,239.3733,233.2902
2023-12-01,238.83,121331700.0,233.14,240.19,231.9
2023-11-30,240.08,132353200.0,245.14,245.22,236.91
2023-11-29,244.14,135401300.0,249.21,252.75,242.76
2023-11-28,246.72,148549900.0,236.68,247.0,234.01
2023-11-27,236.08,112031800.0,236.89,238.33,232.1
2023-11-24,235.45,65125200.0,233.75,238.75,232.33
2023-11-22,234.21,118117100.0,242.04,244.01,231.4
2023-11-21,241.2,122288000.0,235.04,243.62,233.34
2023-11-20,235.6,116562400.0,234.04,237.1,231.02
2023-11-17,234.3,142766200.0,232.0,237.39,226.54
2023-11-16,233.59,136816800.0,239.49,240.88,230.96
2023-11-15,242.84,150354000.0,239.29,246.7,236.45
2023-11-14,237.41,149771600.0,235.03,238.135,230.72
2023-11-13,223.71,140447600.0,215.6,225.4,211.6101
2023-11-10,214.65,131310100.0,210.03,215.38,205.69
2023-11-09,209.98,142110500.0,219.75,220.8,206.68
2023-11-08,222.11,106584800.0,223.15,224.15,217.64
2023-11-07,222.18,116900100.0,219.98,223.12,215.72
2023-11-06,219.27,117335800.0,223.98,226.32,215.0
2023-11-03,219.96,119534800.0,221.15,226.3701,218.4
2023-11-02,218.51,125987600.0,212.97,219.2,211.45
2023-11-01,205.66,121661700.0,204.04,205.99,197.85
2023-10-31,200.84,118068300.0,196.12,202.8,194.07
2023-10-30,197.36,136448200.0,209.28,210.88,194.67
2023-10-27,207.3,94881170.0,210.6,212.41,205.77
2023-10-26,205.76,115112600.0,211.32,214.8,204.88
2023-10-25,212.42,107065100.0,215.88,220.1,212.2
2023-10-24,216.52,118231100.0,216.5,222.05,214.11
2023-10-23,212.08,150683400.0,210.0,216.98,202.51
2023-10-20,211.99,138010100.0,217.01,218.8606,210.42
2023-10-19,220.11,170772700.0,225.95,230.61,216.78
2023-10-18,242.68,125147800.0,252.7,254.63,242.08
2023-10-17,254.85,93562910.0,250.1,257.183,247.08
2023-10-16,253.92,88917180.0,250.05,255.3999,248.48
2023-10-13,251.12,102296800.0,258.9,259.6,250.22
2023-10-12,258.87,111508100.0,262.92,265.41,256.6307
2023-10-11,262.99,103706300.0,266.2,268.6,260.9
2023-10-10,263.62,122656000.0,257.75,268.94,257.65
2023-10-09,259.67,101377900.0,255.31,261.36,252.05
2023-10-06,260.53,118121800.0,253.98,261.65,250.65
2023-10-05,260.05,119159200.0,260.0,263.6,256.25
2023-10-04,261.16,129721600.0,248.14,261.86,247.6
2023-10-03,246.53,101985300.0,248.61,250.02,244.45
2023-10-02,251.6,123810400.0,244.81,254.2799,242.62
2023-09-29,250.22,128522700.0,250.0,254.77,246.35
2023-09-28,246.38,117058900.0,240.02,247.55,238.65
2023-09-27,240.5,136597200.0,244.262,245.33,234.58
2023-09-26,244.12,101993600.0,242.98,249.55,241.6601
2023-09-25,246.99,104636600.0,243.38,247.1,238.31
2023-09-22,244.88,127524100.0,257.4,257.7888,244.48
2023-09-21,255.7,119951500.0,257.85,260.86,254.21
2023-09-20,262.59,122514600.0,267.04,273.93,262.4606
2023-09-19,266.5,103704000.0,264.35,267.85,261.2
2023-09-18,265.28,101543300.0,271.16,271.44,263.7601
2023-09-15,274.39,133692300.0,277.55,278.98,271.0
2023-09-14,276.04,107709800.0,271.32,276.7094,270.42
2023-09-13,271.3,111673700.0,270.07,274.98,268.1
2023-09-12,267.48,135999900.0,270.76,278.39,266.6
2023-09-11,273.58,174667900.0,264.27,274.85,260.61
2023-09-08,248.5,118559600.0,251.22,256.52,246.67
2023-09-07,251.49,115312900.0,245.07,252.81,243.265
